price,rooms,address
"$2,195/mo","1 Bed, 1 Bath","2573 Virginia St, Berkeley, CA 94709"
"$2,400/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,140/mo","Studio, 1 Bath","2310 Haste St, Berkeley, CA 94704"
"$2,800/mo","1 Bed, 1 Bath",House for Rent
"$2,800 /mo","3 Beds, 2 Baths","891 Linwood Way, San Leandro, CA 94577"
"$2,650/mo","3 Beds, 2 Baths",House for Rent
"$2,875/mo","2 Beds, 1.5 Baths","1237 Campbell St, Oakland, CA 94607"
"$1,895/mo","2 Beds, 1 Bath",Condo for Rent
"$2,998/mo","1 Bed, 1 Bath","1509 Chestnut St, Oakland, CA 94607"
"$5,900/mo","2 Beds, 2 Baths",Townhouse for Rent
"$2,700/mo","2 Beds, 2 Baths","2131 West St, Oakland, CA 94612"
"$3,200/mo","2 Beds, 1 Bath",Condo for Rent
"$2,650/mo","2 Beds, 1 Bath","1 Lakeside Dr, Oakland, CA 94612"
"$2,850/mo","1 Bed, 1 Bath",Condo for Rent
"$4,995/mo","4 Beds, 2 Baths","320 Lee St, Oakland, CA 94610"
"$2,700/mo","3 Beds, 1.5 Baths",Condo for Rent
"$3,000/mo","2 Beds, 1 Bath","370 Grand Ave, Oakland, CA 94610"
"$2,900/mo","1 Bed, 1.5 Baths",Apartment for Rent
"$2,750/mo","2 Beds, 1 Bath","133 Catron Dr, Oakland, CA 94603"
"$4,350/mo","3 Beds, 2 Baths",Condo for Rent
"$3,300/mo","2 Beds, 2 Baths","2401 Scenic Ave, Oakland, CA 94602"
"$2,100/mo","1 Bed, 1 Bath",Townhouse for Rent
"$2,095 /mo","2 Beds, 1 Bath","311 Oak St, Oakland, CA 94607"
"$2,990/mo","2 Beds, 1 Bath",Condo for Rent
"$2,950/mo","2 Beds, 2 Baths","566 53rd St, Oakland, CA 94609"
