price,rooms,address
"$650 - 1,395",Studio - 3 Beds,"6900 N Vandiver, San Antonio, TX 78209"
"$799 - 1,360",1-3 Beds,"7700 Ingram Rd, San Antonio, TX 78251"
"$750 - 1,250",1-3 Beds,"8301 Lake Vis, San Antonio, TX 78227"
"$946 - 1,303",1-3 Beds,"3435 E Southcross Blvd, San Antonio, TX 78223"
"$779 - 1,250",Studio - 3 Beds,"4830 Ray Bon Dr, San Antonio, TX 78218"
"$902 - 1,384",1-4 Beds,"527 S Acme Rd, San Antonio, TX 78237"
"$927 - 1,411",1-4 Beds,"8212 Talley Rd, San Antonio, TX 78253"
"$1,050 - 1,428",2-4 Beds,"10127 S State Hwy 16, San Antonio, TX 78224"
"$600 - 1,395",Studio - 2 Beds,"4700 Stringfellow St, San Antonio, TX 78223"
"$1,055 - 1,648",Studio - 3 Beds,"10418 Shaenfield Rd, San Antonio, TX 78254"
"$901 - 1,383",1-4 Beds,"12305 SW Loop 410, San Antonio, TX 78224"
$640 - 855,1-2 Beds,"6060 W Commerce St, San Antonio, TX 78237"
"$857 - 1,281",1-3 Beds,"5350 W Military Dr, San Antonio, TX 78242"
"$767 - 1,356",1-3 Beds,"330 W Cheryl Dr, San Antonio, TX 78228"
"$849 - 1,130",1-3 Beds,"6303 W Hwy 90, San Antonio, TX 78227"
"$2,359 /mo","4 Beds, 3 Baths","7434 Boa Holw, San Antonio, TX 78253"
"$2,049 /mo","3 Beds, 2 Baths","7430 Boa Holw, San Antonio, TX 78253"
"$2,289 /mo","4 Beds, 2 Baths","14624 Maple Ter, San Antonio, TX 78253"
"$1,635 /mo","3 Beds, 2 Baths","6334 Still Meadow, San Antonio, TX 78222"
"$2,312",2 Beds,"San Antonio, TX 78258"
"$1,505",Studio,"San Antonio, TX 78235"
"$2,465",2 Beds,"San Antonio, TX 78249"
"$1,795",1 Bed,"San Antonio, TX 78258"
"$1,921",1 Bed,"San Antonio, TX 78257"
"$1,922",2 Beds,"San Antonio, TX 78223"
"$2,473",2 Beds,"San Antonio, TX 78249"
"$1,735 /mo","3 Beds, 2 Baths","5243 Sherri Ann Rd, San Antonio, TX 78233"
"$1,835 /mo","3 Beds, 2.5 Baths","5243 Sherri Ann Rd, San Antonio, TX 78233"
"$1,750 /mo","3 Beds, 2 Baths","13050 Park Xing, San Antonio, TX 78217"
"$2,085 /mo","5 Beds, 3.5 Baths","13050 Park Xing, San Antonio, TX 78217"
"$2,050 /mo","3 Beds, 2 Baths","711 S Frio St, San Antonio, TX 78207"
"$1,625 /mo","3 Beds, 2 Baths","711 S Frio St, San Antonio, TX 78207"
"$2,130 /mo","4 Beds, 2.5 Baths","7520 Pontranco Rd, San Antonio, TX 78250"
