city,address,price,rooms,bathrooms,sqft
"Waxahachie, TX","240 Park Place Blvd Waxahachie, TX 75165 ","$1,358 - $2,099",1 - 2 bd,1 - 2 ba,"693 - 1,201 sq ft"
"Waxahachie, TX","1000 Solon Place Way Waxahachie, TX 75165 ","$1,225 - $1,600",1 - 3 bd,1 - 2 ba,"590 - 1,158 sq ft"
"Waxahachie, TX","2200 Brown St Waxahachie, TX 75165 ","$1,134 - $1,792",1 - 2 bd,1 - 2 ba,"489 - 1,000 sq ft"
"Waxahachie, TX","1721 S Interstate Highway 35 E Waxahachie, TX 75165 ","$1,144 - $1,325",2 - 3 bd,2 ba,"1,035 - 1,213 sq ft"
"Waxahachie, TX","411 Alliance Blvd Waxahachie, TX 75165 ","$1,315 - $2,250",1 - 3 bd,1 - 2 ba,"736 - 1,228 sq ft"
"Waxahachie, TX","1831 John Arden Dr Waxahachie, TX 75165 ","$1,198 - $1,635",1 - 2 bd,1 - 2 ba,620 - 882 sq ft
"Waxahachie, TX","2050 Conquest Blvd Waxahachie, TX 75167 ","$1,329 - $2,048",1 - 2 bd,1 - 2 ba,"700 - 1,004 sq ft"
"Waxahachie, TX","1250 W Highway 287 Bypass Waxahachie, TX 75165 ","$1,366 - $2,453",1 - 3 bd,1 - 2 ba,"707 - 1,378 sq ft"
"Waxahachie, TX","549 River Oaks Blvd Waxahachie, TX 75165 ","$1,318 - $2,200",2 - 4 bd,2 ba,"1,071 - 1,408 sq ft"
"Waxahachie, TX","510 Indian Dr Waxahachie, TX 75165 ","$1,139 - $1,699",1 - 3 bd,1 - 2 ba,"657 - 1,230 sq ft"
"Waxahachie, TX","155 Lakeside Dr Waxahachie, TX 75165 ","$1,249 - $1,994",1 - 3 bd,1 - 2 ba,"679 - 1,302 sq ft"
"Waxahachie, TX","196 Brandie Mac Ln Waxahachie, TX 75165 ","$2,249",3 bd,2 ba,"1,685 sq ft"
"Waxahachie, TX","219 Meagan St Waxahachie, TX 75165 ","$2,335",3 bd,2.5 ba,"2,705 sq ft"
"Waxahachie, TX","106 Logan Ln Waxahachie, TX 75165 ","$2,215",4 bd,2 ba,"1,773 sq ft"
"Waxahachie, TX","126 Jennings Dr Waxahachie, TX 75165 ","$2,095",3 bd,2 ba,"1,620 sq ft"
"Waxahachie, TX","214 Silver Spur Dr Waxahachie, TX 75165 ","$2,520",4 bd,2 ba,"2,218 sq ft"
"Waxahachie, TX","105 Broken Arrow St Waxahachie, TX 75165 ","$2,500",4 bd,2 ba,"2,072 sq ft"
"Waxahachie, TX","115 Buckskin Dr Waxahachie, TX 75167 ","$2,195",3 bd,2 ba,"1,609 sq ft"
"Waxahachie, TX","208 Ennis St Waxahachie, TX 75165 ","$1,620",3 bd,1.5 ba,"1,045 sq ft"
"Waxahachie, TX","123 Gayleh Ln Waxahachie, TX 75165 ","$2,689",3 bd,2 ba,"2,322 sq ft"
"Waxahachie, TX","224 Chimney Rock Dr Waxahachie, TX 75167 ","$2,275",4 bd,2 ba,"1,767 sq ft"
"Waxahachie, TX","200 Modene Ave Waxahachie, TX 75165 ","$2,075",3 bd,2 ba,"1,474 sq ft"
"Waxahachie, TX","1570 Wildflower Dr Waxahachie, TX 75165 ","$2,350",3 bd,2.5 ba,"2,020 sq ft"
"Waxahachie, TX","235 Gayleh Ln Waxahachie, TX 75165 ","$2,149",3 bd,2 ba,"1,671 sq ft"
"Annapolis, MD","655 Americana Dr Annapolis, MD 21403 ","$1,473 - $6,775",Studio - 3 bd,1 - 2 ba,"487 - 1,148 sq ft"
"Annapolis, MD","2553 Riva Rd Annapolis, MD 21401 ","$2,190 - $4,785",Studio - 2 bd,1 - 2 ba,"624 - 1,510 sq ft"
"Annapolis, MD","1 Eaglewood Rd Annapolis, MD 21403 ","$1,835 - $3,134",1 - 3 bd,1 - 2 ba,"805 - 1,295 sq ft"
"Annapolis, MD","1029 Spa Rd Annapolis, MD 21403 ","$1,875 - $3,365",1 - 2 bd,1 - 2 ba,"670 - 1,100 sq ft"
"Annapolis, MD","251 Admiral Cochrane Dr Annapolis, MD 21401 ","$2,160 - $4,072",Studio - 2 bd,1 - 2 ba,"612 - 1,373 sq ft"
"Annapolis, MD","1910 Towne Centre Blvd Annapolis, MD 21401 ","$2,160 - $6,225",1 - 3 bd,1 - 3 ba,"682 - 1,847 sq ft"
"Annapolis, MD","116 Stone Point Dr Annapolis, MD 21401 ","$2,184 - $4,081",1 - 3 bd,1 - 4 ba,"766 - 1,997 sq ft"
"Annapolis, MD","2445 Holly Ave Annapolis, MD 21401 ","$1,802 - $4,056",Studio - 2 bd,1 - 2 ba,"559 - 1,288 sq ft"
"Annapolis, MD","988 Spa Rd Annapolis, MD 21403 ","$1,885 - $2,642",1 - 2 bd,1 - 2 ba,468 - 890 sq ft
"Annapolis, MD","1012 Primrose Rd Annapolis, MD 21403 ","$1,732 - $3,430",1 - 4 bd,1 - 2 ba,"822 - 1,872 sq ft"
"Annapolis, MD","2001 Harbour Gates Dr Annapolis, MD 21401 ","$1,683 - $2,568",Studio - 3 bd,1 - 2 ba,"515 - 1,095 sq ft"
"Annapolis, MD","1293 Thom Ct Annapolis, MD 21403 ","$1,523 - $2,632",1 - 3 bd,1 - 1.5 ba,"638 - 1,035 sq ft"
"Annapolis, MD","721 S Cherry Grove Ave Annapolis, MD 21401 ","$1,860 - $3,830",1 - 2 bd,1 - 2 ba,"692 - 1,177 sq ft"
"Annapolis, MD","349 Kinkaid Rd Annapolis, MD 21402 ","$2,481 - $2,799",3 - 4 bd,1.5 - 2 ba,"1,000 - 1,372 sq ft"
"Annapolis, MD","1903 Towne Centre Blvd Annapolis, MD 21401 ","$2,304 - $4,747",Studio - 2 bd,1 - 2 ba,"492 - 1,034 sq ft"
"Annapolis, MD","114 Hearne Ct Annapolis, MD 21401 ","$1,976 - $3,248",1 - 2 bd,1 - 2 ba,"704 - 1,312 sq ft"
"Annapolis, MD","911 Royal St Annapolis, MD 21401 ",Call for Rent,2 - 4 bd,1 - 1.5 ba,588 - 917 sq ft
"Annapolis, MD","199 Bertina A Nick Way Annapolis, MD 21401 ","$1,277 - $1,762",1 - 3 bd,1 - 2 ba,"777 - 1,278 sq ft"
"Lake Oswego, OR","130 A Ave Lake Oswego, OR 97034 ","$1,775 - $2,880",Studio - 3 bd,1 - 3.5 ba,"652 - 2,217 sq ft"
"Lake Oswego, OR","6142 Bonita Rd Lake Oswego, OR 97035 ","$1,395 - $2,036",1 - 2 bd,1 - 2 ba,644 - 920 sq ft
"Lake Oswego, OR","1 Jefferson Pky Lake Oswego, OR 97035 ","$1,217 - $4,600",1 - 5 bd,1 - 3 ba,"469 - 5,000 sq ft"
"Lake Oswego, OR","14620 SW 76th Ave Lake Oswego, OR 97224 ","$1,075 - $1,475",1 - 3 bd,1 ba,684 - 951 sq ft
"Lake Oswego, OR","97 Kingsgate Rd Lake Oswego, OR 97035 ","$2,035 - $2,055",2 bd,2 ba,"1,020 sq ft"
"Lake Oswego, OR","6765 SW Nyberg St Lake Oswego, OR 97062 ","$1,577 - $8,906",Studio - 3 bd,1 - 2 ba,"452 - 1,190 sq ft"
"Lake Oswego, OR","3975-4055 Mercantile Dr Lake Oswego, OR 97035 ","$1,998 - $4,940",Studio - 3 bd,1 - 2.5 ba,"507 - 1,897 sq ft"
"Lake Oswego, OR","18049 SW Lower Boones Ferry Rd Lake Oswego, OR 97224 ","$1,657 - $9,098",Studio - 3 bd,1 - 2.5 ba,"534 - 1,584 sq ft"
"Lake Oswego, OR","11974 SW 72nd Ave Lake Oswego, OR 97223 ","$1,518 - $7,260",Studio - 3 bd,1 - 2 ba,"461 - 1,353 sq ft"
"Lake Oswego, OR","18540 SW Boones Ferry Rd Lake Oswego, OR 97062 ","$1,500 - $3,160",1 - 3 bd,1 - 2 ba,"667 - 1,500 sq ft"
"Lake Oswego, OR","3190 Furman Dr Lake Oswego, OR 97034 ","$1,193 - $1,645",1 - 3 bd,1 - 2 ba,"528 - 1,087 sq ft"
"Lake Oswego, OR","5300 Parkview Dr Lake Oswego, OR 97035 ","$1,570 - $2,855",1 - 2 bd,1 - 2.5 ba,"624 - 1,037 sq ft"
"Lake Oswego, OR","12375 Mt Jefferson Ter Lake Oswego, OR 97035 ","$1,499 - $1,999",1 - 2 bd,1 ba,"725 - 1,010 sq ft"
"Lake Oswego, OR","5033 Foothills Rd Lake Oswego, OR 97034 ","$1,801 - $2,393",1 - 2 bd,1 - 2 ba,"922 - 1,289 sq ft"
"Lake Oswego, OR","15000 Davis Ln Lake Oswego, OR 97035 ","$1,499 - $1,999",1 - 2 bd,1 - 2 ba,690 - 940 sq ft
"Lake Oswego, OR","215 Greenridge Dr Lake Oswego, OR 97035 ","$1,566 - $2,645",Studio - 3 bd,1 - 2 ba,"225 - 1,356 sq ft"
"Lake Oswego, OR","4933 Parkview Dr Lake Oswego, OR 97035 ","$1,612 - $4,500",1 - 3 bd,1 - 2 ba,"590 - 1,352 sq ft"
"Lake Oswego, OR","4436 SW Alfred St Lake Oswego, OR 97219 ","$1,895",2 bd,1.5 ba,905 sq ft
"Lake Oswego, OR","11740 SW 72nd Ave Lake Oswego, OR 97223 ","$1,900 - $3,000",1 - 2 bd,1 - 2 ba,"747 - 1,064 sq ft"
"Lake Oswego, OR","12601 SE River Rd Lake Oswego, OR 97222 ","$1,266 - $2,403",Studio - 3 bd,1 - 2 ba,"568 - 1,048 sq ft"
"Lake Oswego, OR","12200 SE Mcloughlin Blvd Lake Oswego, OR 97222 ","$1,358 - $2,630",Studio - 2 bd,1 - 2 ba,484 - 932 sq ft
"Lake Oswego, OR","7582 SW Hunziker St Lake Oswego, OR 97223 ","$1,495",2 bd,1 ba,900 sq ft
"Lake Oswego, OR","10638 SW Capitol Hwy Lake Oswego, OR 97219 ","$1,250 - $1,850",1 - 2 bd,1 - 2 ba,"700 - 1,000 sq ft"
"Lake Oswego, OR","6655 SW Nyberg Ln Lake Oswego, OR 97062 ","$1,574 - $2,599",1 - 3 bd,1 - 2 ba,"615 - 1,288 sq ft"
"Lake Oswego, OR","19355 SW 65th Ave Lake Oswego, OR 97062 ","$1,160 - $2,685",Studio - 3 bd,1 - 2 ba,"378 - 1,089 sq ft"
"Lake Oswego, OR","4001 Robin Pl Lake Oswego, OR 97068 ","$1,685 - $3,470",1 bd,1 ba,634 - 668 sq ft
"Lake Oswego, OR","3855 Lake Grove Ave Lake Oswego, OR 97035 ","$1,515 - $2,815",1 - 3 bd,1 - 2 ba,"653 - 1,150 sq ft"
"Lake Oswego, OR","10735 SW 69th Ave Lake Oswego, OR 97223 ","$1,350 - $1,695",1 - 2 bd,1 ba,650 - 850 sq ft
"Lake Oswego, OR","12505 SE River Rd Lake Oswego, OR 97222 ","$1,450 - $1,800",2 bd,1 ba,"975 - 1,200 sq ft"
"Lake Oswego, OR","13301 SW 72nd Ave Lake Oswego, OR 97223 ","$1,400 - $1,700",1 - 2 bd,1 - 2 ba,"720 - 1,025 sq ft"
"Lake Oswego, OR","6210 SW Ponoma St Lake Oswego, OR 97219 ","$1,300 - $1,503",1 - 2 bd,1 ba,600 - 900 sq ft
"Lake Oswego, OR","6455 SW Nyberg Ln Lake Oswego, OR 97062 ","$1,372 - $5,868",1 - 2 bd,1 - 2 ba,504 - 944 sq ft
"Lake Oswego, OR","16500 Boones Ferry Rd Lake Oswego, OR 97035 ","$4,200",2 bd,2 ba,"1,270 - 1,305 sq ft"
"Romeoville, IL","501 S Weber Rd Romeoville, IL 60446 ","$1,646 - $3,938",Studio - 3 bd,1 - 2 ba,"716 - 1,671 sq ft"
"Romeoville, IL","1151 W Normantown Rd Romeoville, IL 60446 ","$1,714 - $3,019",1 - 3 bd,1 - 2 ba,"746 - 1,285 sq ft"
"Romeoville, IL","NWC Weber & Renwick Rd Romeoville, IL 60446 ","$1,561 - $2,910",Studio - 3 bd,1 - 2 ba,"525 - 1,430 sq ft"
"Romeoville, IL","3501 Stone Creek Dr Romeoville, IL 60435 ","$3,025",4 bd,2.5 ba,"2,512 sq ft"
"Romeoville, IL","525 Fair Meadows Dr Romeoville, IL 60446 ","$1,600 - $2,515",1 - 3 bd,1 - 2 ba,"695 - 1,402 sq ft"
"Romeoville, IL","160 S Hightpoint Dr Romeoville, IL 60446 ","$1,509 - $6,567",1 - 2 bd,1 - 2 ba,"631 - 1,551 sq ft"
"Romeoville, IL","14106 S Mt Pleasant Ct Romeoville, IL 60544 ",,,,
"Romeoville, IL","20934 W Bloomfield Dr Romeoville, IL 60544 ","$2,485",3 bd,2.5 ba,"1,747 sq ft"
"Romeoville, IL","242 S Oak Creek Ln Romeoville, IL 60446 ","$2,995",3 bd,2.5 ba,"1,712 sq ft"
"Romeoville, IL","208 Karen Ave Romeoville, IL 60446 ","$2,500",3 bd,1 ba,"1,200 sq ft"
"Hurst, TX","9012 Courtenay St Hurst, TX 76180 ","$1,169 - $2,349",Studio - 3 bd,1 - 2 ba,"638 - 1,326 sq ft"
"Hurst, TX","1400 Sierra Springs Dr Hurst, TX 76021 ","$1,050 - $1,705",1 - 2 bd,1 - 2 ba,"551 - 1,105 sq ft"
"Hurst, TX","8359 Harwood Rd Hurst, TX 76180 ","$1,080 - $2,591",1 - 3 bd,1 - 2 ba,"665 - 1,267 sq ft"
"Hurst, TX","6100 Ashbury St Hurst, TX 76180 ","$1,520 - $3,885",1 - 3 bd,1 - 2 ba,"726 - 1,470 sq ft"
"Hurst, TX","760 W Bedford Euless Rd Hurst, TX 76053 ","$1,700 - $2,327",1 - 3 bd,1 - 2.5 ba,"645 - 1,275 sq ft"
"Hurst, TX","10150 E Hurst Blvd Hurst, TX 76053 ","$1,450 - $3,830",1 - 3 bd,1 - 2 ba,"621 - 1,234 sq ft"
"Hurst, TX","701 Heritage Way Hurst, TX 76053 ","$1,675 - $1,775",1 - 2 bd,1 - 2 ba,"810 - 1,204 sq ft"
"Hurst, TX","1301 Park Place Blvd Hurst, TX 76053 ","$1,131 - $3,994",1 - 3 bd,1 - 2 ba,"777 - 1,338 sq ft"
"Hurst, TX","745 E Pecan St Hurst, TX 76053 ","$890 - $1,415",1 - 3 bd,1 - 2 ba,"606 - 1,051 sq ft"
"Hurst, TX","9500 Trinity Blvd Hurst, TX 76118 ","$1,328 - $3,585",1 - 3 bd,1 - 2 ba,"756 - 1,533 sq ft"
"Hurst, TX","7913 Harwood Rd Hurst, TX 76180 ","$1,122 - $1,850",1 - 3 bd,1 - 2 ba,"715 - 1,200 sq ft"
"Hurst, TX","8515 Grapevine Hwy Hurst, TX 76180 ","$1,640 - $3,180",2 - 4 bd,2 ba,"1,013 - 1,407 sq ft"
"Hurst, TX","4421 Florence Ave Hurst, TX 76180 ","$1,385 - $3,687",Studio - 3 bd,1 - 2 ba,"655 - 1,950 sq ft"
"Hurst, TX","8601 Ice House Dr Hurst, TX 76180 ","$1,332 - $10,167",1 - 4 bd,1 - 3 ba,"683 - 2,417 sq ft"
"Hurst, TX","1948 Shady Brook Dr Hurst, TX 76021 ","$1,165 - $1,740",1 - 3 bd,1 - 2 ba,"670 - 1,100 sq ft"
"Hurst, TX","8500 Harwood Rd Hurst, TX 76180 ","$1,075 - $2,160",1 - 4 bd,1 - 2 ba,"700 - 1,250 sq ft"
"Hurst, TX","101 E Pipeline Rd Hurst, TX 76053 ","$930 - $2,355",1 - 3 bd,1 - 2 ba,"581 - 1,396 sq ft"
"Hurst, TX","6021 Parker Blvd N Hurst, TX 76180 ","$1,490 - $5,301",1 - 3 bd,1 - 2 ba,"702 - 1,300 sq ft"
"Hurst, TX","621 Arcadia St Hurst, TX 76053 ","$1,265 - $2,005",1 - 2 bd,1 - 2 ba,"777 - 1,338 sq ft"
"Hurst, TX","555 Precinct Line Rd Hurst, TX 76053 ","$1,100 - $1,375",1 - 3 bd,1 - 1.5 ba,"740 - 1,042 sq ft"
"Hurst, TX","575 NE Loop 820 Hurst, TX 76053 ","$1,140 - $3,440",1 - 3 bd,1 - 2 ba,"637 - 1,352 sq ft"
"Hurst, TX","1838 Sotogrande Blvd Hurst, TX 76053 ","$930 - $2,059",1 - 3 bd,1 - 2 ba,"670 - 1,382 sq ft"
"Hurst, TX","1736 Sotogrande Blvd Hurst, TX 76053 ","$1,008 - $2,412",Studio - 3 bd,1 - 2 ba,"597 - 1,421 sq ft"
"Hurst, TX","1501 Tennis Dr Hurst, TX 76022 ","$1,095 - $1,805",1 - 3 bd,1 - 2 ba,"800 - 1,336 sq ft"
"Hurst, TX","964 Simpson Ter Hurst, TX 76021 ","$1,250 - $2,237",1 - 3 bd,1 - 3.5 ba,"750 - 1,398 sq ft"
"Hurst, TX","1304 Raider Dr Hurst, TX 76040 ","$1,045 - $2,185",1 - 2 bd,1 - 1.5 ba,612 - 888 sq ft
"Hurst, TX","1325 Tennis Dr Hurst, TX 76022 ","$955 - $1,500",1 - 2 bd,1 - 2 ba,520 - 951 sq ft
"Hurst, TX","4201 City Point West Dr Hurst, TX 76180 ","$1,405 - $2,903",1 - 2 bd,1 - 2 ba,"667 - 1,097 sq ft"
"Hurst, TX","1400 Shady Ln Hurst, TX 76021 ","$999 - $1,313",1 - 2 bd,1 - 2 ba,525 - 993 sq ft
"Hurst, TX","4401 Glenview Ct Hurst, TX 76180 ","$1,780 - $2,266",1 - 3 bd,1 - 2 ba,"564 - 1,467 sq ft"
"Hurst, TX","400 Pecan Bend Dr Hurst, TX 76022 ",Call for Rent,1 - 2 bd,1 - 2 ba,"836 - 1,136 sq ft"
"Hurst, TX","1401 Shady Ln Hurst, TX 76021 ","$1,160 - $1,480",1 - 2 bd,1 - 2 ba,"700 - 1,020 sq ft"
"Hurst, TX","122 Harmon Rd Hurst, TX 76053 ","$995 - $1,195",1 - 2 bd,1 ba,500 - 600 sq ft
"Hurst, TX","531 Bedford Rd Hurst, TX 76022 ","$1,200 - $1,850",1 - 3 bd,1 - 2 ba,"750 - 1,440 sq ft"
"Hurst, TX","3210 Ash Park Dr Hurst, TX 76118 ","$1,040 - $1,230",1 - 2 bd,1 - 2 ba,"675 - 1,150 sq ft"
"Hurst, TX","1137 Desiree Ln Hurst, TX 76053 ","$2,610",3 bd,2 ba,"1,768 sq ft"
"Hurst, TX","332 Holder Dr Hurst, TX 76053 ","$1,999",3 bd,2 ba,"1,196 sq ft"
"Hurst, TX","6901 Kara Pl Hurst, TX 76182 ","$2,410",3 bd,2.5 ba,"2,059 sq ft"
"Lynnwood, WA","3101 184th St SW Lynnwood, WA 98037 ","$1,810 - $3,285",Studio - 3 bd,1 - 2 ba,"497 - 1,422 sq ft"
"Lynnwood, WA","15517 40th Ave W Lynnwood, WA 98087 ","$1,929 - $5,434",1 - 3 bd,1 - 2 ba,"750 - 1,082 sq ft"
"Lynnwood, WA","4100 Alderwood Mall Blvd Lynnwood, WA 98036 ","$1,670 - $2,585",Studio - 2 bd,1 - 2 ba,486 - 939 sq ft
"Lynnwood, WA","2927 Alderwood Mall Blvd Lynnwood, WA 98036 ","$1,805 - $3,354",Studio - 3 bd,1 - 2 ba,"536 - 1,711 sq ft"
"Lynnwood, WA","21416 52nd Ave W Lynnwood, WA 98043 ","$1,595 - $1,825",1 - 2 bd,1 ba,650 - 750 sq ft
"Lynnwood, WA","4402 212th St SW Lynnwood, WA 98043 ","$1,725 - $2,200",1 - 2 bd,1 ba,680 - 920 sq ft
"Lynnwood, WA","7300 213th Pl SW Lynnwood, WA 98026 ","$1,517 - $5,567",Studio - 2 bd,1 ba,460 - 980 sq ft
"Lynnwood, WA","3333 164th St SW Lynnwood, WA 98087 ","$1,825 - $3,821",1 - 3 bd,1 - 2.5 ba,"780 - 1,545 sq ft"
"Lynnwood, WA","18124 36th Ave W Lynnwood, WA 98037 ","$1,723 - $4,788",1 - 2 bd,1 - 2 ba,674 - 968 sq ft
"Lynnwood, WA","4727 200th St SW Lynnwood, WA 98036 ","$1,630 - $3,000",1 - 3 bd,1 - 1.75 ba,"600 - 1,300 sq ft"
"Lynnwood, WA","15631 Ash Way Lynnwood, WA 98087 ","$1,734 - $3,782",Studio - 3 bd,1 - 2 ba,"510 - 1,253 sq ft"
"Lynnwood, WA","3702 204th St SW Lynnwood, WA 98036 ","$1,705 - $3,706",1 - 2 bd,1 - 2 ba,704 - 930 sq ft
"Lynnwood, WA","18602 Alderwood Mall Pky Lynnwood, WA 98037 ","$1,750 - $2,910",Studio - 3 bd,1 - 2 ba,"448 - 1,661 sq ft"
"Lynnwood, WA","15923 Highway 99 Lynnwood, WA 98087 ","$1,468 - $2,780",Studio - 2 bd,1 ba,480 - 980 sq ft
"Lynnwood, WA","14500 Admiralty Way Lynnwood, WA 98087 ","$1,650",1 - 3 bd,1 - 1.5 ba,572 - 884 sq ft
"Lynnwood, WA","6500 208th St SW Lynnwood, WA 98036 ","$1,459 - $3,806",Studio - 2 bd,1 ba,450 - 850 sq ft
"Lynnwood, WA","4525 164th St SW Lynnwood, WA 98087 ","$1,783 - $3,200",1 - 3 bd,1 - 2 ba,"741 - 1,239 sq ft"
"Lynnwood, WA","2510 164th St SW Lynnwood, WA 98087 ","$1,940 - $3,185",Studio - 3 bd,1 - 2 ba,"564 - 1,432 sq ft"
"Lynnwood, WA","18420 36th Ave W Lynnwood, WA 98037 ","$1,325 - $1,912",1 - 2 bd,1 ba,455 - 704 sq ft
"Lynnwood, WA","7309 210TH St SW Lynnwood, WA 98026 ","$1,572 - $6,683",1 - 2 bd,1 - 2 ba,"714 - 1,095 sq ft"
"Lynnwood, WA","3805 164th St SW Lynnwood, WA 98087 ","$1,792 - $2,187",1 - 3 bd,1 - 2 ba,"738 - 1,320 sq ft"
"Lynnwood, WA","15001 35th Ave W Lynnwood, WA 98087 ","$1,680 - $2,630",1 - 3 bd,1 - 2 ba,"700 - 1,070 sq ft"
"Lynnwood, WA","7221 196th St SW Lynnwood, WA 98036 ","$2,450 - $2,550",3 bd,2 ba,"1,143 sq ft"
"Lynnwood, WA","18505 36th Ave W Lynnwood, WA 98037 ","$1,665 - $2,500",1 - 2 bd,1 - 2 ba,644 - 908 sq ft
"Lynnwood, WA","2709 Lincoln Way Lynnwood, WA 98087 ","$1,915 - $2,595",1 - 3 bd,1 - 2 ba,"850 - 1,120 sq ft"
"Lynnwood, WA","4702 176th St SW Lynnwood, WA 98037 ","$1,745 - $2,095",1 - 2 bd,1 ba,"770 - 1,002 sq ft"
"Lynnwood, WA","4800 168th St SW Lynnwood, WA 98037 ","$1,745 - $2,600",1 - 3 bd,1 - 2 ba,"717 - 1,180 sq ft"
"Lynnwood, WA","15914 44th Ave W Lynnwood, WA 98087 ","$1,727 - $5,000",1 - 3 bd,1 - 2 ba,"747 - 1,298 sq ft"
"Lynnwood, WA","19501 40th Ave W Lynnwood, WA 98036 ","$1,606 - $3,194",1 - 2 bd,1 ba,519 - 700 sq ft
"Lynnwood, WA","3331 204th St SW Lynnwood, WA 98036 ","$1,700 - $2,465",1 - 3 bd,1 - 2 ba,"790 - 1,223 sq ft"
"Lynnwood, WA","5825 200th St SW Lynnwood, WA 98036 ","$1,495",1 bd,1 ba,650 sq ft
"Lynnwood, WA","15907 Ash Way Lynnwood, WA 98087 ","$1,493 - $1,783",1 - 3 bd,1 - 2 ba,"535 - 1,171 sq ft"
"Lynnwood, WA","3720 196th St SW Lynnwood, WA 98036 ","$1,137 - $1,437",Studio - 1 bd,1 ba,416 - 616 sq ft
"Lynnwood, WA","4902 148th St SW Lynnwood, WA 98026 ",Call for Rent,1 - 2 bd,1 - 2 ba,606 - 973 sq ft
"Lynnwood, WA","21412 48th Ave W Lynnwood, WA 98043 ","$2,150",2 bd,2 ba,880 sq ft
"Lynnwood, WA","22707 76th Ave W Lynnwood, WA 98026 ","$1,214 - $1,912",1 - 2 bd,1 ba,454 - 724 sq ft
"Lynnwood, WA","7306-7312 208th St SW Lynnwood, WA 98026 ","$2,095 - $2,800",1 - 2 bd,1.5 - 2.5 ba,"1,029 - 1,240 sq ft"
"Lynnwood, WA","19805 48th Ave W Lynnwood, WA 98036 ","$1,545",1 bd,1 ba,717 sq ft
"Lynnwood, WA","20427 68th Ave W Lynnwood, WA 98036 ","$1,445 - $1,750",1 - 2 bd,1 ba,"750 - 1,000 sq ft"
"Fort Lee, NJ","900 Crest Ln Fort Lee, NJ 07024 ","$2,535 - $5,895",1 - 3 bd,1 - 2 ba,"818 - 1,377 sq ft"
"Fort Lee, NJ","69 Main St Fort Lee, NJ 07024 ","$2,950 - $4,950",Studio - 2 bd,1 - 2 ba,"723 - 1,530 sq ft"
"Fort Lee, NJ","1435 10th St Fort Lee, NJ 07024 ","$2,695 - $5,395",1 - 2 bd,1 - 2 ba,"744 - 1,515 sq ft"
"Fort Lee, NJ","659 Shaler Blvd Fort Lee, NJ 07657 ","$2,250 - $2,680",2 bd,1 ba,833 - 858 sq ft
"Fort Lee, NJ","905 River Rd Fort Lee, NJ 07020 ","$2,575",1 bd,1 ba,784 - 903 sq ft
"Fort Lee, NJ","2030 Hudson St Fort Lee, NJ 07024 ","$3,875 - $4,500",2 bd,2 ba,"1,142 - 1,475 sq ft"
"Fort Lee, NJ","100 Park Ave Fort Lee, NJ 07024 ","$2,950 - $15,336",Studio - 3 bd,1 - 3 ba,"435 - 1,814 sq ft"
"Fort Lee, NJ","2400 Hudson Ter Fort Lee, NJ 07024 ","$2,200 - $2,275",1 bd,1 ba,610 sq ft
"Fort Lee, NJ","2175 Hudson Ter Fort Lee, NJ 07024 ","$2,600 - $3,721",Studio - 3 bd,1 - 2 ba,"525 - 1,450 sq ft"
"Fort Lee, NJ","100 Tower Dr Fort Lee, NJ 07020 ","$3,795 - $10,850",Studio - 3 bd,1 - 2.5 ba,"387 - 1,871 sq ft"
"Fort Lee, NJ","100 River Mews Ln Fort Lee, NJ 07020 ","$2,979 - $5,750",Studio - 3 bd,1 - 2 ba,"496 - 1,504 sq ft"
"Fort Lee, NJ","405-425 Broad Ave Fort Lee, NJ 07605 ","$2,500 - $2,995",1 - 2 bd,1 ba,775 - 975 sq ft
"Fort Lee, NJ","312 Portside Dr Fort Lee, NJ 07020 ","$3,508 - $7,143",1 - 2 bd,1 - 3 ba,"854 - 1,774 sq ft"
"Fort Lee, NJ","245 Lawton Ave Fort Lee, NJ 07010 ","$1,699",1 bd,1 ba,391 - 588 sq ft
"Fort Lee, NJ","1 Towne Ctr Fort Lee, NJ 07010 ","$2,150 - $4,350",Studio - 2 bd,1 - 2 ba,"540 - 1,360 sq ft"
"Fort Lee, NJ","101 E Edsall Ave Fort Lee, NJ 07650 ","$1,339",Studio bd,1 ba,211 sq ft
"Fort Lee, NJ","2050 Central Rd Fort Lee, NJ 07024 ","$3,175 - $7,490",1 - 2 bd,1 - 2 ba,"713 - 1,279 sq ft"
"Fort Lee, NJ","2151-2171 Center Ave Fort Lee, NJ 07024 ","$1,455 - $2,300",1 - 2 bd,1 ba,750 - 850 sq ft
"Fort Lee, NJ","1 W Palisades Blvd Fort Lee, NJ 07650 ","$1,650",1 bd,1 ba,600 sq ft
"Issaquah, WA","1610 Anthology Ave NW Issaquah, WA 98027 ","$2,145 - $3,825",Studio - 3 bd,1 - 2 ba,"410 - 1,341 sq ft"
"Issaquah, WA","1150 10th Ave NE Issaquah, WA 98029 ","$3,019 - $6,565",1 - 3 bd,1 - 2 ba,"552 - 1,516 sq ft"
"Issaquah, WA","580 8th Ave NE Issaquah, WA 98029 ","$2,501 - $3,827",1 - 3 bd,1 - 3 ba,"764 - 1,769 sq ft"
"Issaquah, WA","942 Discovery Cir NE Issaquah, WA 98029 ","$2,489 - $5,349",1 - 3 bd,1 - 3 ba,"804 - 1,798 sq ft"
"Issaquah, WA","906 NE Lilac St Issaquah, WA 98029 ","$2,572 - $6,037",1 - 3 bd,1 - 2.5 ba,"657 - 1,506 sq ft"
