price,rooms,baths,square_feet,address
"$525,000",4 beds,4 beds,"8,446","6507 N Fruit Ave, Fresno, CA 93711"
"$413,500",3 beds,3 beds,"2,126","567 N Filbert Ave, Fresno, CA 93727"
"$399,900",2 beds,2 beds,0.23,"645 E Champlain Dr #132, Fresno, CA 93730"
"$389,900",3 beds,3 beds,"2,252","595 N Cattail Ct, Fresno, CA 93727"
"$595,000",4 beds,4 beds,"9,448","6075 N Remington Ave, Fresno, CA 93704"
"$879,000",4 beds,4 beds,"1,240","11303 N Via Napoli Dr, Fresno, CA 93730"
"$439,900",3 beds,3 beds,"1,665","1822 E Portland Ave, Fresno, CA 93720"
"$776,000",4 beds,4 beds,"6,298","1379 W Ellery Way, Fresno, CA 93711"
"$515,000",4 beds,4 beds,"3,008","4414 W Langden, Fresno, CA 93722"
"$680,000",3 beds,3 beds,0.33,"7025 N Pleasant Ave #125, Fresno, CA 93711"
"$629,000",5 beds,5 beds,"2,455","5850 N Shiraz Ave, Fresno, CA 93723"
"$499,000",3 beds,3 beds,"4,600","410 Marwood Ln, Fresno, CA 93720"
"$299,000",4 beds,4 beds,"2,223","451 N Teilman Ave, Fresno, CA 93706"
"$1,000,000",5 beds,5 beds,"6,534","5970 E Butler, Fresno, CA 93727"
"$355,000",3 beds,3 beds,"3,141","2890 Huntington Blvd #162, Fresno, CA 93721"
"$429,500",4 beds,4 beds,"8,969","5210 W Cornell Ave, Fresno, CA 93722"
"$260,000",3 beds,3 beds,"1,811","3396 E Richert Ave, Fresno, CA 93726"
"$865,000",4 beds,4 beds,"6,650","5721 E Butler Ave, Fresno, CA 93727"
"$350,000",3 beds,3 beds,"1,484","4121 W Michigan Ave, Fresno, CA 93722"
"$565,000",4 beds,4 beds,"8,102","1189 E Decatur Ave, Fresno, CA 93720"
"$385,000",5 beds,5 beds,"5,149","749 E Dudley Ave, Fresno, CA 93728"
"$307,500",3 beds,3 beds,0.62,"1010 S Clovis Ave #108, Fresno, CA 93727"
"$307,500",3 beds,3 beds,"2,106","1010 Clovis Ave, Fresno, CA 93727"
"$319,000",3 beds,3 beds,"2,034","4578 N Feland Ave, Fresno, CA 93722"
"$499,000",3 beds,3 beds,"2,016","6274 N Sharon Ave, Fresno, CA 93710"
"$495,000",3 beds,3 beds,"6,660","6727 W Stuart Ave, Fresno, CA 93723"
"$509,900",3 beds,3 beds,"1,340","6388 W Rialto Ave, Fresno, CA 93723"
"$609,900",5 beds,5 beds,"6,050","6397 W Rialto Ave, Fresno, CA 93723"
"$140,000",3 beds,3 beds,"2,496","2706 W Ashlan Ave #134, Fresno, CA 93705"
"$1,631,000",0 beds,0 beds,1.17,"1176 W Parlier Ave, Fresno, CA 93706"
"$315,000",3 beds,3 beds,"1,510","1735 E Michigan Ave, Fresno, CA 93703"
"$1,120,000",0 beds,0 beds,"4,081","0 Walnut Ave, Fresno, CA 93706"
"$1,142,600",0 beds,0 beds,"2,157","9642 S Fruit Ave, Fresno, CA 93706"
"$580,000",0 beds,0 beds,"7,819","10028 S Fruit Ave, Fresno, CA 93706"
"$130,000",1 bed,1 bed,"2,033","1550 W Ashlan Ave #113, Fresno, CA 93705"
"$243,000",2 beds,2 beds,"8,015","6618 N 3rd St, Fresno, CA 93710"
"$425,000",3 beds,3 beds,"1,692","1069 E Monticello Cir, Fresno, CA 93720"
