price,rooms,baths,square_feet,address
"$440,000",3 beds,3 beds,"9,561","3521 Tracy Ave, Kansas City, MO 64108"
"$209,000",3 beds,3 beds,"1,558","5038 Hawthorne Ave, Kansas City, MO 64133"
"$450,000",4 beds,4 beds,0.26,"12201 Oak St, Kansas City, MO 64145"
"$149,950",0 beds,0 beds,"3,070","308 W 8th St #318, Kansas City, MO 64105"
"$295,000",3 beds,3 beds,"9,965","8612 NE 115th Ter, Kansas City, MO 64157"
"$700,000",12 beds,12 beds,662,"2712 E 26th St, Kansas City, MO 64127"
"$159,900",3 beds,3 beds,"1,554","8732 E Wilson Rd, Independence, MO 64053"
"$185,000",2 beds,2 beds,"7,405","4424 Jarboe St #1, Kansas City, MO 64111"
"$64,000",3 beds,3 beds,—,"1620 Topping Ave, Kansas City, MO 64127"
"$120,000",2 beds,2 beds,"6,098","3923 Chestnut Ave, Kansas City, MO 64130"
"$68,000",2 beds,2 beds,814,"4514 Olive Ave, Kansas City, MO 64130"
"$419,950",3 beds,3 beds,"6,320","223 W 77 Ter, Kansas City, MO 64114"
"$289,000",5 beds,5 beds,788,"4308 E 109th St, Kansas City, MO 64137"
"$150,000",3 beds,3 beds,755,"2238 E 70th Ter, Kansas City, MO 64132"
"$2,290,000",27 beds,27 beds,"3,920","1305 E Armour Blvd, Kansas City, MO 64109"
"$170,000",1 bed,1 bed,"1,327","2015 Grand Ave #626, Kansas City, MO 64108"
"$168,500",2 beds,2 beds,"4,068","8231 Main St, Kansas City, MO 64114"
"$250,000",4 beds,4 beds,812,"133 Hardesty Ave, Kansas City, MO 64123"
"$249,000",3 beds,3 beds,"4,125","8328 Belleview Ave, Kansas City, MO 64114"
"$504,000",2 beds,2 beds,"1,319","3807 Mersington Ave, Kansas City, MO 64128"
"$275,000",4 beds,4 beds,"5,659","1307 NW 64th Ter, Kansas City, MO 64118"
"$175,000",3 beds,3 beds,"2,510","1501 E 72nd St, Kansas City, MO 64131"
"$365,000",3 beds,3 beds,0.40,"7500 N Marsh Ave, Kansas City, MO 64158"
"$465,000",6 beds,6 beds,900,"533-35 NE 107 St, Kansas City, MO 64155"
