price,rooms,baths,square_feet,address
"$175,000",3 beds,3 beds,"1,627","2211 N Calaveras, San Antonio, TX 78201-6151"
"$225,000",2 beds,2 beds,"4,791","829 W Bitters Rd #801, San Antonio, TX 78216"
"$257,000",3 beds,3 beds,"1,266","422 K St Unit 101, San Antonio, TX 78220"
"$1,575,000",4 beds,4 beds,"4,791","23018 Stallion Rdg, San Antonio, TX 78255"
"$209,000",3 beds,3 beds,"1,266","6507 Idlewood Dr, San Antonio, TX 78242-1343"
"$259,900",3 beds,3 beds,"2,239","7231 Magnolia Blf, San Antonio, TX 78218"
"$224,999",3 beds,3 beds,"4,792","1431 Laima Curv, San Antonio, TX 78224"
"$227,999",3 beds,3 beds,"1,266","1422 Laima Curv, San Antonio, TX 78224"
"$249,999",4 beds,4 beds,"4,791","1418 Laima Curv, San Antonio, TX 78224"
"$243,999",3 beds,3 beds,"1,266","1423 Laima Curv, San Antonio, TX 78224"
"$264,975",3 beds,3 beds,"4,791","7131 Comet Mnr, San Antonio, TX 78252"
"$525,000",4 beds,4 beds,"1,627","8615 Hedford Flts, San Antonio, TX 78254-2486"
"$236,999",3 beds,3 beds,"4,791","1407 Riojas Rd, San Antonio, TX 78224"
"$237,999",3 beds,3 beds,"1,440","7943 Nessie Trl, San Antonio, TX 78227"
"$241,999",3 beds,3 beds,"4,791","7726 Yeti Park, San Antonio, TX 78227"
"$245,999",3 beds,3 beds,"1,274","7710 Yeti Park, San Antonio, TX 78227"
"$259,999",4 beds,4 beds,"8,712","7638 Yeti Park, San Antonio, TX 78227"
"$245,999",3 beds,3 beds,"2,574","7714 Yeti Park, San Antonio, TX 78227"
"$255,000",3 beds,3 beds,"9,147","12006 Mill Berger, San Antonio, TX 78254-5606"
"$242,999",3 beds,3 beds,"1,440","7607 Yeti Park, San Antonio, TX 78227"
"$235,999",3 beds,3 beds,"4,791","7951 Nessie Trl, San Antonio, TX 78227"
"$244,999",3 beds,3 beds,"1,217","7235 Brandyridge, San Antonio, TX 78250"
"$235,999",3 beds,3 beds,"4,791","7911 Nessie Trl, San Antonio, TX 78227"
"$241,999",3 beds,3 beds,"1,217","7923 Nessie Trl, San Antonio, TX 78227"
