price,rooms,bathrooms,sqft,address,city
785000,1,1,1329,"346 Beacon St #10, Boston, MA 02116","Boston, MA"
399880,1,1,906,"1486 Commonwealth Ave #16, Boston, MA 02135","Boston, MA"
459000,2,2,1747,"24 Bryon Rd #1, Boston, MA 02467","Boston, MA"
625000,0,0,3240,"35 Fay St #209, Boston, MA 02118","Boston, MA"
1399000,2,2,990,"74 Waltham St Unit 1A, Boston, MA 02118","Boston, MA"
1999900,2,2,750,"1 Franklin St #2507, Boston, MA 02110","Boston, MA"
1225000,2,2,650,"16 Everett St #202, Boston, MA 02130","Boston, MA"
699000,3,3,912,"38-40 Harbor View St #3, Boston, MA 02125","Boston, MA"
620000,1,1,1040,"244 Brighton Ave #304, Boston, MA 02134","Boston, MA"
599000,2,2,557,"775 E 5th St #1, Boston, MA 02127","Boston, MA"
1499000,3,3,540,"25 Bentley #1, Boston, MA 02135","Boston, MA"
755000,2,2,780,"150-152 Bayswater #2, Boston, MA 02128","Boston, MA"
849000,1,1,639,"65 E India Row Unit 31H, Boston, MA 02110","Boston, MA"
849900,3,3,1046,"27 Stearns Rd, Boston, MA 02132","Boston, MA"
690000,1,1,1362,"170 Tremont St #606, Boston, MA 02111","Boston, MA"
679000,1,1,1449,"53 Thomas Park #1, Boston, MA 02127","Boston, MA"
1125000,1,1,1238,"45 Province St #708, Boston, MA 02108","Boston, MA"
799900,1,1,850,"1 Nassau St #2210, Boston, MA 02111","Boston, MA"
679000,1,1,711,"2 Symphony Rd #2, Boston, MA 02115","Boston, MA"
655000,1,1,1029,"1255 Adams St Unit WM210, Boston, MA 02124","Boston, MA"
647500,4,4,1380,"34 Seminole St, Boston, MA 02136","Boston, MA"
1595000,1,1,3992,"406 Marlborough St #3, Boston, MA 02115","Boston, MA"
1525000,2,2,1330,"285 Columbus Ave #207, Boston, MA 02116","Boston, MA"
410000,0,0,1240,"44 Washington St #716, Brookline, MA 02445","Brookline, MA"
1799000,2,2,500,"72 Pinckney St #1, Boston, MA 02114","Boston, MA"
1125000,3,3,1545,"8 Whittier Pl Unit 24H, Boston, MA 02114","Boston, MA"
659000,1,1,1515,"691 Massachusetts Ave #102, Boston, MA 02118","Boston, MA"
2700000,6,6,837,"5-7 Burrill Pl, Boston, MA 02127","Boston, MA"
569000,1,1,3480,"67 Mount Vernon Unit B, Boston, MA 02108","Boston, MA"
249900,1,1,2040,"46 Adams St Unit A3, Boston, MA 02122","Boston, MA"
399900,1,1,350,"4 Commonwealth Ct #6, Boston, MA 02135","Boston, MA"
1650000,2,2,340,"221 Columbus Ave #603, Boston, MA 02116","Boston, MA"
399999,1,1,480,"1665 Commonwealth Ave #16, Boston, MA 02135","Boston, MA"
475000,1,1,1508,"69 Cottage St #2, Boston, MA 02128","Boston, MA"
4475000,3,3,484,"240 Devonshire St #5212, Boston, MA 02110","Boston, MA"
679000,2,2,510,"21 Glen Rd #2, Boston, MA 02130","Boston, MA"
599000,1,1,1989,"21 Glen Rd #9, Boston, MA 02130","Boston, MA"
825000,1,1,961,"346-354 Congress St #316, Boston, MA 02210","Boston, MA"
2499999,5,5,857,"764 E Broadway, Boston, MA 02127","Boston, MA"
1029000,2,2,784,"126 D St #1, Boston, MA 02127","Boston, MA"
979900,2,2,3487,"121 Beacon St #1, Boston, MA 02116","Boston, MA"
1399000,3,3,2625,"57 L St #6, Boston, MA 02127","Boston, MA"
789000,2,2,1425,"23 Downer Ave #3, Boston, MA 02125","Boston, MA"
450000,1,1,940,"84 W Cedar St #5, Boston, MA 02114","Boston, MA"
669000,2,2,1564,"205 Maverick St #312, Boston, MA 02128","Boston, MA"
735900,4,4,1275,"42 West Eagle St #3, Boston, MA 02128","Boston, MA"
499900,2,2,314,"27 King St #3, Boston, MA 02122","Boston, MA"
1199000,1,1,849,"21 Wormwood St #616, Boston, MA 02210","Boston, MA"
850000,3,3,1269,"118 Marcella #2, Boston, MA 02119","Boston, MA"
799000,2,2,1005,"1 Concord Sq #2, Boston, MA 02118","Boston, MA"
1850000,3,3,1126,"312 Shawmut Ave Unit 6/7, Boston, MA 02118","Boston, MA"
599000,1,1,1568,"301 Border #206, Boston, MA 02128","Boston, MA"
899000,2,2,701,"99 Tremont #518, Boston, MA 02135","Boston, MA"
399988,1,1,1427,"92 George St #203, Boston, MA 02119","Boston, MA"
580000,1,1,875,"191 Washington St #617, Boston, MA 02135","Boston, MA"
675000,2,2,1121,"43-45 Union Ave #6, Boston, MA 02130","Boston, MA"
1166000,2,2,630,"519 E 2nd St #303, Boston, MA 02127","Boston, MA"
2899000,2,2,531,"975 Memorial Dr #501, Cambridge, MA 02138","Cambridge, MA"
869999,1,1,954,"121 Portland St #205, Boston, MA 02114","Boston, MA"
950000,3,3,1650,"3 Loyola Cir, Boston, MA 02132","Boston, MA"
552291,1,1,5616,"103 13th St #301, Boston, MA 02129","Boston, MA"
975000,3,3,556,"63 Weld Hill St #2, Boston, MA 02130","Boston, MA"
699000,1,1,1082,"80-82 Fenwood #907, Boston, MA 02115","Boston, MA"
519000,2,2,561,"56 Coffey St #1, Boston, MA 02122","Boston, MA"
1599000,4,4,803,"479 East 4th St, Boston, MA 02127","Boston, MA"
714550,3,3,2484,"617 South St #1, Boston, MA 02131","Boston, MA"
1099999,4,4,2005,"23 Winship St #1, Boston, MA 02135","Boston, MA"
949000,1,1,1458,"580 Washington St Unit 8E, Boston, MA 02111","Boston, MA"
420000,3,3,2221,"13 Victoria Heights Rd #13, Boston, MA 02136","Boston, MA"
649900,1,1,813,"464 Main St #1, Boston, MA 02129","Boston, MA"
699000,2,2,1269,"70 Shawsheen Ph 5, Boston, MA 02128","Boston, MA"
845000,3,3,1269,"4 Payne St #1, Boston, MA 02122","Boston, MA"
679000,1,1,747,"45 W Broadway #203, Boston, MA 02127","Boston, MA"
599000,2,2,1075,"29 Swallow #1, Boston, MA 02127","Boston, MA"
1088000,2,2,1472,"453 Massachusetts Ave #9, Boston, MA 02118","Boston, MA"
785000,1,1,850,"88 Wareham Ph 605, Boston, MA 02118","Boston, MA"
1350000,2,2,864,"1 Nassau St #2208, Boston, MA 02111","Boston, MA"
990000,2,2,1205,"38 Pleasant St #2, Boston, MA 02129","Boston, MA"
985000,2,2,612,"38 Pleasant St #1, Boston, MA 02129","Boston, MA"
675000,1,1,1543,"59 Brainerd Rd #514, Boston, MA 02134","Boston, MA"
610000,4,4,993,"372 Quincy St #372, Boston, MA 02125","Boston, MA"
1125000,2,2,1147,"210 South St Unit 5-1, Boston, MA 02111","Boston, MA"
1249995,2,2,806,"10 Cumberland St Unit 1-10, Boston, MA 02115","Boston, MA"
1440000,3,3,2237,"170 Tremont St #1501, Boston, MA 02111","Boston, MA"
950000,1,1,1730,"717 Atlantic Ave Unit 2A, Boston, MA 02111","Boston, MA"
869999,1,1,954,"121 Portland St #205, Boston, MA 02114","Boston, MA"
950000,3,3,1650,"3 Loyola Cir, Boston, MA 02132","Boston, MA"
552291,1,1,5616,"103 13th St #301, Boston, MA 02129","Boston, MA"
975000,3,3,556,"63 Weld Hill St #2, Boston, MA 02130","Boston, MA"
699000,1,1,1082,"80-82 Fenwood #907, Boston, MA 02115","Boston, MA"
519000,2,2,561,"56 Coffey St #1, Boston, MA 02122","Boston, MA"
1599000,4,4,803,"479 East 4th St, Boston, MA 02127","Boston, MA"
714550,3,3,2484,"617 South St #1, Boston, MA 02131","Boston, MA"
1099999,4,4,2005,"23 Winship St #1, Boston, MA 02135","Boston, MA"
949000,1,1,1458,"580 Washington St Unit 8E, Boston, MA 02111","Boston, MA"
420000,3,3,2221,"13 Victoria Heights Rd #13, Boston, MA 02136","Boston, MA"
649900,1,1,813,"464 Main St #1, Boston, MA 02129","Boston, MA"
699000,2,2,1269,"70 Shawsheen Ph 5, Boston, MA 02128","Boston, MA"
845000,3,3,1269,"4 Payne St #1, Boston, MA 02122","Boston, MA"
679000,1,1,747,"45 W Broadway #203, Boston, MA 02127","Boston, MA"
599000,2,2,1075,"29 Swallow #1, Boston, MA 02127","Boston, MA"
1088000,2,2,1472,"453 Massachusetts Ave #9, Boston, MA 02118","Boston, MA"
785000,1,1,850,"88 Wareham Ph 605, Boston, MA 02118","Boston, MA"
1350000,2,2,864,"1 Nassau St #2208, Boston, MA 02111","Boston, MA"
990000,2,2,1205,"38 Pleasant St #2, Boston, MA 02129","Boston, MA"
985000,2,2,612,"38 Pleasant St #1, Boston, MA 02129","Boston, MA"
675000,1,1,1543,"59 Brainerd Rd #514, Boston, MA 02134","Boston, MA"
610000,4,4,993,"372 Quincy St #372, Boston, MA 02125","Boston, MA"
1125000,2,2,1147,"210 South St Unit 5-1, Boston, MA 02111","Boston, MA"
1249995,2,2,806,"10 Cumberland St Unit 1-10, Boston, MA 02115","Boston, MA"
1440000,3,3,2237,"170 Tremont St #1501, Boston, MA 02111","Boston, MA"
950000,1,1,1730,"717 Atlantic Ave Unit 2A, Boston, MA 02111","Boston, MA"
869999,1,1,954,"121 Portland St #205, Boston, MA 02114","Boston, MA"
950000,3,3,1650,"3 Loyola Cir, Boston, MA 02132","Boston, MA"
552291,1,1,5616,"103 13th St #301, Boston, MA 02129","Boston, MA"
975000,3,3,556,"63 Weld Hill St #2, Boston, MA 02130","Boston, MA"
699000,1,1,1082,"80-82 Fenwood #907, Boston, MA 02115","Boston, MA"
519000,2,2,561,"56 Coffey St #1, Boston, MA 02122","Boston, MA"
1599000,4,4,803,"479 East 4th St, Boston, MA 02127","Boston, MA"
714550,3,3,2484,"617 South St #1, Boston, MA 02131","Boston, MA"
1099999,4,4,2005,"23 Winship St #1, Boston, MA 02135","Boston, MA"
949000,1,1,1458,"580 Washington St Unit 8E, Boston, MA 02111","Boston, MA"
420000,3,3,2221,"13 Victoria Heights Rd #13, Boston, MA 02136","Boston, MA"
649900,1,1,813,"464 Main St #1, Boston, MA 02129","Boston, MA"
699000,2,2,1269,"70 Shawsheen Ph 5, Boston, MA 02128","Boston, MA"
845000,3,3,1269,"4 Payne St #1, Boston, MA 02122","Boston, MA"
679000,1,1,747,"45 W Broadway #203, Boston, MA 02127","Boston, MA"
599000,2,2,1075,"29 Swallow #1, Boston, MA 02127","Boston, MA"
1088000,2,2,1472,"453 Massachusetts Ave #9, Boston, MA 02118","Boston, MA"
785000,1,1,850,"88 Wareham Ph 605, Boston, MA 02118","Boston, MA"
1350000,2,2,864,"1 Nassau St #2208, Boston, MA 02111","Boston, MA"
990000,2,2,1205,"38 Pleasant St #2, Boston, MA 02129","Boston, MA"
985000,2,2,612,"38 Pleasant St #1, Boston, MA 02129","Boston, MA"
675000,1,1,1543,"59 Brainerd Rd #514, Boston, MA 02134","Boston, MA"
610000,4,4,993,"372 Quincy St #372, Boston, MA 02125","Boston, MA"
1125000,2,2,1147,"210 South St Unit 5-1, Boston, MA 02111","Boston, MA"
1249995,2,2,806,"10 Cumberland St Unit 1-10, Boston, MA 02115","Boston, MA"
1440000,3,3,2237,"170 Tremont St #1501, Boston, MA 02111","Boston, MA"
950000,1,1,1730,"717 Atlantic Ave Unit 2A, Boston, MA 02111","Boston, MA"
324900,4,4,1625,"2724 Mulberry Pond Dr, Charlotte, NC 28208","Charlotte, NC"
615000,3,3,6098,"3816 Sussex Ave, Charlotte, NC 28210","Charlotte, NC"
879000,5,5,1424,"4227 Craig Ave, Charlotte, NC 28211","Charlotte, NC"
3190000,6,6,15246.0,"2008 Kenmere Ln, Charlotte, NC 28270","Charlotte, NC"
344990,3,3,8712,"5038 Springarn Ct Unit 2010D, Charlotte, NC 28208","Charlotte, NC"
369155,4,4,7474,"2317 Silver Creek Rd #0072, Charlotte, NC 28214","Charlotte, NC"
869075,4,4,24393.6,"12217 Hollinhope Dr #68, Charlotte, NC 28278","Charlotte, NC"
218000,2,2,1848,"2501 Kilborne Dr Unit F, Charlotte, NC 28205","Charlotte, NC"
285000,3,3,15681.6,"2721 Lasalle St, Charlotte, NC 28216","Charlotte, NC"
599000,3,3,1715,"3216 Kempton Pl, Charlotte, NC 28208","Charlotte, NC"
725000,3,3,1742,"5738 Ballinard Ln, Charlotte, NC 28277","Charlotte, NC"
160000,1,1,1660,"7111 Quail Meadow Ln, Charlotte, NC 28210","Charlotte, NC"
460000,4,4,4791,"6400 Vernedale Rd, Charlotte, NC 28212","Charlotte, NC"
390000,3,3,3573,"6008 Mallard Dr, Charlotte, NC 28227","Charlotte, NC"
339500,1,1,8712,"115 E Park Ave #309, Charlotte, NC 28203","Charlotte, NC"
2450000,5,5,1028,"741 Ideal Way, Charlotte, NC 28203","Charlotte, NC"
706693,3,3,1128,"4004 Easton Ridge Ln Unit 13B, Charlotte, NC 28226","Charlotte, NC"
650000,3,3,7405,"4820 Blanchard Way, Charlotte, NC 28226","Charlotte, NC"
499999,4,4,1375,"9025 Pleasant Ridge Rd, Charlotte, NC 28215","Charlotte, NC"
325000,3,3,12196.8,"8328 Houndstooth Dr, Charlotte, NC 28227","Charlotte, NC"
750000,4,4,2654,"7209 Prescott Pond Ln, Charlotte, NC 28270","Charlotte, NC"
197750,1,1,713,"5903 Quail Hollow Rd, Charlotte, NC 28210","Charlotte, NC"
349900,3,3,1777,"7742 Jackson Pond Dr, Charlotte, NC 28273","Charlotte, NC"
489900,4,4,1.07,"14031 Wooden Snow Trce #89, Charlotte, NC 28278","Charlotte, NC"
484900,2,2,1916,"5101 Elder Ave, Charlotte, NC 28205","Charlotte, NC"
435000,4,4,22215.6,"8603 Ballard Hills Ct, Charlotte, NC 28215","Charlotte, NC"
449900,4,4,678,"905 Munday Ct, Charlotte, NC 28270","Charlotte, NC"
549000,3,3,4430,"12033 Grey Partridge Dr, Charlotte, NC 28278","Charlotte, NC"
1300000,5,5,10454.4,"8021 Tosomock Ln, Huntersville, NC 28078","Huntersville, NC"
465000,4,4,2390,"8811 Tree Haven Dr, Charlotte, NC 28270","Charlotte, NC"
449500,7,7,6621,"3700 Driftwood Dr, Charlotte, NC 28205","Charlotte, NC"
1025000,5,5,2461,"12018 James Richard Dr, Charlotte, NC 28277","Charlotte, NC"
260000,2,2,2613,"10264 Reindeer Way Ln, Charlotte, NC 28216","Charlotte, NC"
495000,4,4,2887,"408 Withershinn Dr, Charlotte, NC 28262","Charlotte, NC"
160000,2,2,29620.8,"4900 Spring Lake Dr Unit E, Charlotte, NC 28212","Charlotte, NC"
835000,4,4,1487,"10431 William Penn Ln, Charlotte, NC 28277","Charlotte, NC"
645000,5,5,9147,"3101 Surreyhill Ct, Charlotte, NC 28270","Charlotte, NC"
420000,3,3,2255,"5541 Toano Rd, Charlotte, NC 28215","Charlotte, NC"
640000,4,4,7405,"1201 Braeburn Rd, Charlotte, NC 28211","Charlotte, NC"
900000,4,4,4119,"9236 N Pine Hill Ln, Charlotte, NC 28215","Charlotte, NC"
1750000,5,5,5.00,"14741 Rudolph Dadey Dr, Charlotte, NC 28277","Charlotte, NC"
799000,3,3,4714,"2518 Marshall Pl, Charlotte, NC 28203","Charlotte, NC"
750000,4,4,17859.6,"10311 James Madison Ct, Charlotte, NC 28277","Charlotte, NC"
280000,2,2,1976,"10965 Carmel Crossing Rd, Charlotte, NC 28226","Charlotte, NC"
1130000,5,5,1742,"11123 Brush Hollow Rd, Matthews, NC 28105","Matthews, NC"
535000,2,2,3524,"1150 Park West Dr, Charlotte, NC 28209","Charlotte, NC"
1295000,4,4,18295.2,"7625 Seton House Ln, Charlotte, NC 28277","Charlotte, NC"
268000,3,3,1279,"8135 Kings Creek Dr, Charlotte, NC 28273","Charlotte, NC"
295000,3,3,871,"5631 Woodard St, Charlotte, NC 28269","Charlotte, NC"
394500,4,4,3531,"200 Amon Ln, Pineville, NC 28134","Pineville, NC"
799000,4,4,14810.4,"2002 St Paul St, Charlotte, NC 28216","Charlotte, NC"
360000,4,4,1257,"4619 Narayan St, Charlotte, NC 28227","Charlotte, NC"
1495000,4,4,4100,"10105 Saw Mill Rd, Charlotte, NC 28278","Charlotte, NC"
310000,3,3,15681.6,"7615 Fire Tree Ln, Charlotte, NC 28227","Charlotte, NC"
509000,3,3,1679,"6610 Portland Rose Ln, Charlotte, NC 28210","Charlotte, NC"
613990,3,3,827,"7100 Wayfarer Dr #0084, Charlotte, NC 28269","Charlotte, NC"
648990,4,4,988,"8056 Brookbank Dr #0024, Charlotte, NC 28269","Charlotte, NC"
773990,3,3,7840,"6009 Valehaven Pl #0050, Charlotte, NC 28269","Charlotte, NC"
429000,4,4,1275,"11019 Palestrina Rd, Charlotte, NC 28215","Charlotte, NC"
759000,4,4,26571.6,"7618 Dahlia Blossom Dr, Charlotte, NC 28226","Charlotte, NC"
243000,1,1,2805,"630 Calvert St #1108, Charlotte, NC 28208","Charlotte, NC"
225000,2,2,6229,"3824 Mosscroft Ln, Charlotte, NC 28215","Charlotte, NC"
1415000,5,5,2236,"4400 Shadow Cove Ln, Charlotte, NC 28216","Charlotte, NC"
995000,6,6,10890.0,"9326 Hunting Ct, Matthews, NC 28105","Matthews, NC"
325000,2,2,4588,"7224 Meeting St, Charlotte, NC 28210","Charlotte, NC"
250000,3,3,1.22,"818 Log Cabin Rd, Charlotte, NC 28213","Charlotte, NC"
1510000,4,4,1423,"2320 Flintwood Ln, Charlotte, NC 28226","Charlotte, NC"
715000,3,3,13068.0,"3914 Sussex Ave, Charlotte, NC 28210","Charlotte, NC"
427575,4,4,1985,"10204 Travis Floyd Ln #021, Charlotte, NC 28214","Charlotte, NC"
402515,4,4,3528,"10200 Travis Floyd Ln #020, Charlotte, NC 28214","Charlotte, NC"
401515,4,4,2332,"10125 Travis Floyd Ln #056, Charlotte, NC 28214","Charlotte, NC"
150000,2,2,6534,"9131 Spyglass Pl Unit F, Charlotte, NC 28214","Charlotte, NC"
534900,3,3,2734,"4214 Alexander View Dr #39, Charlotte, NC 28226","Charlotte, NC"
538900,3,3,6969,"4210 Alexander View Dr #38, Charlotte, NC 28226","Charlotte, NC"
285000,4,4,2395,"1309 Della Dr, Charlotte, NC 28217","Charlotte, NC"
379900,4,4,9583,"4715 Cricklewood Ln, Charlotte, NC 28212","Charlotte, NC"
534900,3,3,2354,"4206 Alexander View Dr #37, Charlotte, NC 28226","Charlotte, NC"
1500000,3,3,7840,"103 Wonderwood Dr, Charlotte, NC 28211","Charlotte, NC"
359999,4,4,3976,"11610 Carrington Hill Dr, Charlotte, NC 28214","Charlotte, NC"
332000,3,3,1416,"8010 Count Fleet Ln, Charlotte, NC 28215","Charlotte, NC"
249900,4,4,8712,"9523 University Terrace Dr, Charlotte, NC 28262","Charlotte, NC"
249900,4,4,1100,"9515 University Terrace Dr, Charlotte, NC 28262","Charlotte, NC"
390000,4,4,1100,"3526 Betterton Ln, Charlotte, NC 28269","Charlotte, NC"
774000,3,3,2131,"7704 Waverly Walk Ave, Charlotte, NC 28277","Charlotte, NC"
915000,4,4,10454.4,"1550 Tippah Park Ct, Charlotte, NC 28205","Charlotte, NC"
510000,3,3,2407,"8842 Heron Glen Dr, Charlotte, NC 28269","Charlotte, NC"
1079000,3,3,4356,"2010 Park Rd, Charlotte, NC 28203","Charlotte, NC"
335000,3,3,2525,"6249 Planters Wood Ln, Charlotte, NC 28262","Charlotte, NC"
595000,3,3,5227,"220 Wendover Heights Cir, Charlotte, NC 28211","Charlotte, NC"
330000,3,3,2509,"916 Gore St, Charlotte, NC 28214","Charlotte, NC"
1000000,4,4,10018.8,"7345 Edenbridge Ln, Charlotte, NC 28226","Charlotte, NC"
364990,4,4,2039,"524 Ferrell Ave, Charlotte, NC 28216","Charlotte, NC"
775000,5,5,11325.6,"13831 Derby Farm Ln, Charlotte, NC 28278","Charlotte, NC"
599999,3,3,1720,"1233 Queen Lyon Ct, Charlotte, NC 28205","Charlotte, NC"
985000,5,5,8712,"10604 Andiron Dr, Matthews, NC 28105","Matthews, NC"
315000,1,1,1738,"710 W Trade St #516, Charlotte, NC 28202","Charlotte, NC"
1650000,4,4,1456,"6426 Greencove Dr, Charlotte, NC 28270","Charlotte, NC"
865000,4,4,4356,"1309 Candle Ct, Charlotte, NC 28211","Charlotte, NC"
235000,3,3,3348,"1127 Triece Ln, Charlotte, NC 28215","Charlotte, NC"
526900,4,4,9147,"1622 Wilburn Park Ln, Charlotte, NC 28269","Charlotte, NC"
404900,3,3,1948,"8067 Moose Creek Dr, Charlotte, NC 28214","Charlotte, NC"
404900,3,3,8276,"8042 Moose Creek Dr, Charlotte, NC 28214","Charlotte, NC"
357900,3,3,4024,"6212 Lowe Ln, Charlotte, NC 28214","Charlotte, NC"
500000,3,3,1.00,"4910 Staffordshire Ln, Charlotte, NC 28213","Charlotte, NC"
550000,2,2,1806,"2510 Chesterfield Ave, Charlotte, NC 28205","Charlotte, NC"
674900,4,4,1306,"11441 Ardrey Crest Dr, Charlotte, NC 28277","Charlotte, NC"
2950000,7,7,4251,"19211 Youngblood Rd, Charlotte, NC 28278","Charlotte, NC"
450000,3,3,19602.0,"3526 Darlington Rd, Matthews, NC 28105","Matthews, NC"
200000,2,2,820,"317 Bradford Dr, Charlotte, NC 28208","Charlotte, NC"
415000,3,3,4262,"8300 Knights Bridge Rd, Charlotte, NC 28210","Charlotte, NC"
335000,3,3,23522.4,"4739 Hedgemore Dr Unit I, Charlotte, NC 28209","Charlotte, NC"
460000,5,5,2406,"2316 Merimac Dr, Charlotte, NC 28273","Charlotte, NC"
460000,2,2,15681.6,"12027 Belmont Mansion Dr, Charlotte, NC 28273","Charlotte, NC"
1150000,4,4,1246,"4832 Noras Path Rd, Charlotte, NC 28226","Charlotte, NC"
500000,4,4,2696,"1622 Unison Dr, Charlotte, NC 28262","Charlotte, NC"
1250000,5,5,6534,"6537 Gardner Ln, Charlotte, NC 28270","Charlotte, NC"
560000,4,4,2025,"14018 Loyola Ridge Dr, Charlotte, NC 28277","Charlotte, NC"
340000,3,3,4835,"6328 Linda Vista Ln, Charlotte, NC 28216","Charlotte, NC"
170000,2,2,2025,"8183 Cedar Glen Dr, Charlotte, NC 28212","Charlotte, NC"
363000,4,4,2022,"6115 Loy Ct, Charlotte, NC 28214","Charlotte, NC"
1485000,4,4,6838,"1232 Providence Rd, Charlotte, NC 28207","Charlotte, NC"
425000,4,4,3744,"14611 Waterlyn Dr, Charlotte, NC 28278","Charlotte, NC"
295900,3,3,15246.0,"14719 Clay Bank Dr, Charlotte, NC 28227","Charlotte, NC"
380000,3,3,2772,"5032 Macvittie Ln, Charlotte, NC 28214","Charlotte, NC"
334900,3,3,9452,"6043 Sullins Rd, Charlotte, NC 28214","Charlotte, NC"
325000,3,3,1539,"5418 Viewmont Dr, Charlotte, NC 28215","Charlotte, NC"
350000,4,4,33976.8,"2307 Lazette Dr, Charlotte, NC 28216","Charlotte, NC"
249900,1,1,1528,"521 N Graham St Unit 2B, Charlotte, NC 28202","Charlotte, NC"
750000,4,4,6098,"3820 Sulkirk Rd, Charlotte, NC 28210","Charlotte, NC"
385000,1,1,1567,"2125 Southend Dr #309, Charlotte, NC 28203","Charlotte, NC"
549900,3,3,7405,"12421 Bobhouse Dr, Charlotte, NC 28277","Charlotte, NC"
415000,4,4,1404,"6815 Arroyo Dr, Charlotte, NC 28227","Charlotte, NC"
165000,2,2,7143,"9541 Shannon Green Dr Unit D, Charlotte, NC 28213","Charlotte, NC"
450000,4,4,1831,"7032 Branch Fork Rd, Charlotte, NC 28215","Charlotte, NC"
545000,3,3,1611,"3708 Sweetgrass Ln, Charlotte, NC 28226","Charlotte, NC"
335000,3,3,698,"9901 Dunfries Rd, Matthews, NC 28105","Matthews, NC"
545000,4,4,2204,"11616 Kingsley View Dr, Charlotte, NC 28277","Charlotte, NC"
250000,3,3,17424.0,"4632 Palm Breeze Ln, Charlotte, NC 28208","Charlotte, NC"
430000,2,2,902,"10442 Alexander Martin Ave, Charlotte, NC 28277","Charlotte, NC"
2799000,6,6,2266,"1754 Sterling Rd, Charlotte, NC 28209","Charlotte, NC"
4250000,5,5,6969,"4407 Oglukian Rd, Charlotte, NC 28226","Charlotte, NC"
499000,3,3,2008,"4012 Wilson Ln, Charlotte, NC 28206","Charlotte, NC"
255000,3,3,12632.4,"318 Leafmore Dr, Charlotte, NC 28213","Charlotte, NC"
495000,3,3,950,"9203 Carneros Creek Rd, Charlotte, NC 28214","Charlotte, NC"
250000,3,3,2918,"6307 Sunset Cir, Charlotte, NC 28216","Charlotte, NC"
800000,3,3,9583,"501 Nottingham Dr, Charlotte, NC 28211","Charlotte, NC"
412000,3,3,1852,"14831 Rolling Sky Dr, Charlotte, NC 28273","Charlotte, NC"
475000,3,3,15681.6,"4026 Honey Locust Dr, Charlotte, NC 28215","Charlotte, NC"
799888,4,4,1409,"408 Hillandale Dr, Charlotte, NC 28270","Charlotte, NC"
299000,3,3,9583,"6007 Crape Myrtle Ln, Charlotte, NC 28216","Charlotte, NC"
530000,3,3,2412,"2605 Statesville Ave, Charlotte, NC 28206","Charlotte, NC"
1100000,8,8,4356,"306 Nance Rd #3, Charlotte, NC 28214","Charlotte, NC"
975000,2,2,1030,"580 N Church St, Charlotte, NC 28202","Charlotte, NC"
370000,2,2,4356,"9728 Longstone Ln, Charlotte, NC 28277","Charlotte, NC"
6500000,5,5,1910,"2103 Cortelyou Rd, Charlotte, NC 28211","Charlotte, NC"
375000,3,3,1742,"4012 Mackinnon Dr, Charlotte, NC 28214","Charlotte, NC"
300000,2,2,5838,"10343 Flat Stone Rd, Charlotte, NC 28213","Charlotte, NC"
390000,4,4,13939.2,"12834 English Walnut Ln, Charlotte, NC 28215","Charlotte, NC"
3650000,5,5,6483,"5400 Colony Rd, Charlotte, NC 28226","Charlotte, NC"
