price,rooms,address,city
720,0,"6600 Bluewater Rd NW, Albuquerque, NM 87121","Albuquerque, NM"
1250,1,"6600 Bluewater Rd NW, Albuquerque, NM 87121","Albuquerque, NM"
1250,2,"6600 Bluewater Rd NW, Albuquerque, NM 87121","Albuquerque, NM"
1250,3,"6600 Bluewater Rd NW, Albuquerque, NM 87121","Albuquerque, NM"
1250,4,"6600 Bluewater Rd NW, Albuquerque, NM 87121","Albuquerque, NM"
625,0,"950 Louisiana Blvd SE, Albuquerque, NM 87108","Albuquerque, NM"
1495,1,"950 Louisiana Blvd SE, Albuquerque, NM 87108","Albuquerque, NM"
1495,2,"950 Louisiana Blvd SE, Albuquerque, NM 87108","Albuquerque, NM"
1495,3,"950 Louisiana Blvd SE, Albuquerque, NM 87108","Albuquerque, NM"
1495,4,"950 Louisiana Blvd SE, Albuquerque, NM 87108","Albuquerque, NM"
2550,4,"Albuquerque, NM 87123","Albuquerque, NM"
1808,1 Bed,"Albuquerque, NM 87114","Albuquerque, NM"
1810,1 Bed,"Albuquerque, NM 87114","Albuquerque, NM"
1804,1 Bed,"Albuquerque, NM 87114","Albuquerque, NM"
2183,2,"Albuquerque, NM 87114","Albuquerque, NM"
2000,3,"Albuquerque, NM 87112","Albuquerque, NM"
2802,2,"Albuquerque, NM 87109","Albuquerque, NM"
2445,0,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
3745,1,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
3745,2,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
2495,2,"2828-2860 W Ball Rd, Anaheim, CA 92804","Anaheim, CA"
2695,2,"2828-2860 W Ball Rd, Anaheim, CA 92804","Anaheim, CA"
2295,0,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2795,1,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2795,2,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2745,0,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
3880,1,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
3880,2,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
1725,0,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2220,1,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2220,2,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2249,0,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,1,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,2,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,3,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
2240,0,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
3320,1,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
3320,2,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
1780,0,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
3277,1,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
3277,2,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
2676,0,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,1,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,2,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,3,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
2542,0,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,1,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,2,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,3,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
2612,0,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,1,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,2,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,3,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
2409,0,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
4235,1,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
4235,2,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
2243,0,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,1,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,2,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,3,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
2409,0,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
3763,1,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
3763,2,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
2690,0,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,1,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,2,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,3,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,4,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
2500,0,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,1,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,2,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,3,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
1980,0,"200 City Blvd W, Orange, CA 92868","Orange, CA"
3126,1,"200 City Blvd W, Orange, CA 92868","Orange, CA"
3126,2,"200 City Blvd W, Orange, CA 92868","Orange, CA"
1943,0,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2830,1,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2830,2,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2295,0,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
6150,1,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
6150,2,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
2167,0,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2772,1,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2772,2,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2389,0,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,1,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,2,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,3,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
1934,0,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
3233,1,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
3233,2,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
2335,0,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2915,1,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2915,2,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2035,0,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
3245,1,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
3245,2,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
2115,1 Bed,"150 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2165,1 Bed,"150 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
1880,0,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
2600,1,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
2600,2,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
1495,0,"3360 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1795,1,"3360 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1350,Studio,"2630 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1550,Studio,"2630 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
2518,0,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,1,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,2,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,3,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
2747,0,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,1,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,2,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,3,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
2700,2,"140 W Hill Ave, Fullerton, CA 92832","Fullerton, CA"
3050,2,"140 W Hill Ave, Fullerton, CA 92832","Fullerton, CA"
1880,0,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2920,1,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2920,2,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2275,0,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2795,1,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2795,2,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2090,0,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2700,1,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2700,2,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2510,0,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,1,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,2,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,3,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
1995,0,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2775,1,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2775,2,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
1840,0,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2850,1,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2850,2,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2600,2,"2045 S Haster St, Anaheim, CA 92802","Anaheim, CA"
2445,0,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
3745,1,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
3745,2,"3530-3560 E La Palma Ave, Anaheim, CA 92806","Anaheim, CA"
2495,2,"2828-2860 W Ball Rd, Anaheim, CA 92804","Anaheim, CA"
2695,2,"2828-2860 W Ball Rd, Anaheim, CA 92804","Anaheim, CA"
2295,0,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2795,1,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2795,2,"2900 E Lincoln Ave, Anaheim, CA 92806","Anaheim, CA"
2745,0,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
3880,1,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
3880,2,"2100 E Katella Ave, Anaheim, CA 92806","Anaheim, CA"
1725,0,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2220,1,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2220,2,"2000 W Glenoaks Ave, Anaheim, CA 92801","Anaheim, CA"
2249,0,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,1,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,2,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
3812,3,"1910 S Union St, Anaheim, CA 92805","Anaheim, CA"
2240,0,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
3320,1,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
3320,2,"1725 S Auburn Way, Anaheim, CA 92805","Anaheim, CA"
1780,0,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
3277,1,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
3277,2,"2235 W Broadway, Anaheim, CA 92804","Anaheim, CA"
2676,0,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,1,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,2,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
3833,3,"1921 Union St, Anaheim, CA 92805","Anaheim, CA"
2542,0,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,1,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,2,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
6785,3,"1912 S Jacaranda St, Anaheim, CA 92805","Anaheim, CA"
2612,0,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,1,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,2,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
6398,3,"901 E South St, Anaheim, CA 92805","Anaheim, CA"
2409,0,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
4235,1,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
4235,2,"1815 S Westside Dr, Anaheim, CA 92805","Anaheim, CA"
2243,0,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,1,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,2,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
3176,3,"1250 S Euclid Ave, Anaheim, CA 92802","Anaheim, CA"
2409,0,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
3763,1,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
3763,2,"8604 E Whitewater Dr, Anaheim, CA 92808","Anaheim, CA"
2690,0,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,1,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,2,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,3,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
3240,4,"2130 W Crescent Ave, Anaheim, CA 92801","Anaheim, CA"
2500,0,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,1,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,2,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
3156,3,"12571-12581 9th St, Garden Grove, CA 92840","Garden Grove, CA"
1980,0,"200 City Blvd W, Orange, CA 92868","Orange, CA"
3126,1,"200 City Blvd W, Orange, CA 92868","Orange, CA"
3126,2,"200 City Blvd W, Orange, CA 92868","Orange, CA"
1943,0,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2830,1,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2830,2,"175 N Feldner Rd, Orange, CA 92868","Orange, CA"
2295,0,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
6150,1,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
6150,2,"299 N State College Blvd, Orange, CA 92868","Orange, CA"
2167,0,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2772,1,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2772,2,"310 S Jefferson St, Placentia, CA 92870","Placentia, CA"
2389,0,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,1,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,2,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
4405,3,"505-535 W Crowther Ave, Placentia, CA 92870","Placentia, CA"
1934,0,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
3233,1,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
3233,2,"12091-12156 Bayport St, Garden Grove, CA 92840","Garden Grove, CA"
2335,0,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2915,1,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2915,2,"12851 Haster St, Garden Grove, CA 92840","Garden Grove, CA"
2035,0,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
3245,1,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
3245,2,"5601 E Orangethorpe Ave, Anaheim, CA 92807","Anaheim, CA"
2115,1 Bed,"150 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2165,1 Bed,"150 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
1880,0,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
2600,1,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
2600,2,"1000 E La Palma Ave, Anaheim, CA 92805","Anaheim, CA"
1495,0,"3360 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1795,1,"3360 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1350,Studio,"2630 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
1550,Studio,"2630 W Lincoln Ave, Anaheim, CA 92801","Anaheim, CA"
2518,0,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,1,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,2,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
5589,3,"385 S Manchester Ave, Orange, CA 92868","Orange, CA"
2747,0,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,1,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,2,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
3872,3,"770 S Harbor Blvd, Fullerton, CA 92832","Fullerton, CA"
2700,2,"140 W Hill Ave, Fullerton, CA 92832","Fullerton, CA"
3050,2,"140 W Hill Ave, Fullerton, CA 92832","Fullerton, CA"
1880,0,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2920,1,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2920,2,"1480 S Highland Ave, Fullerton, CA 92832","Fullerton, CA"
2275,0,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2795,1,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2795,2,"2960-2965 E Jackson Ave, Anaheim, CA 92806","Anaheim, CA"
2090,0,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2700,1,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2700,2,"120 N Magnolia Ave, Anaheim, CA 92801","Anaheim, CA"
2510,0,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,1,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,2,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
3615,3,"2211 E Orangewood Ave, Anaheim, CA 92806","Anaheim, CA"
1995,0,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2775,1,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
2775,2,"201 S Magnolia Ave, Anaheim, CA 92804","Anaheim, CA"
1840,0,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2850,1,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2850,2,"1540 W Ball Rd, Anaheim, CA 92802","Anaheim, CA"
2600,2,"2045 S Haster St, Anaheim, CA 92802","Anaheim, CA"
1000,0,"1736 W Randol Mill Rd, Arlington, TX 76012","Arlington, TX"
2850,1,"1736 W Randol Mill Rd, Arlington, TX 76012","Arlington, TX"
2850,2,"1736 W Randol Mill Rd, Arlington, TX 76012","Arlington, TX"
1087,0,"2305 Windsprint Way, Arlington, TX 76014","Arlington, TX"
1947,1,"2305 Windsprint Way, Arlington, TX 76014","Arlington, TX"
1947,2,"2305 Windsprint Way, Arlington, TX 76014","Arlington, TX"
1947,3,"2305 Windsprint Way, Arlington, TX 76014","Arlington, TX"
899,0,"2115 Park Springs Cir, Arlington, TX 76013","Arlington, TX"
1304,1,"2115 Park Springs Cir, Arlington, TX 76013","Arlington, TX"
1304,2,"2115 Park Springs Cir, Arlington, TX 76013","Arlington, TX"
849,0,"9001 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
1280,1,"9001 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
1280,2,"9001 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
831,0,"8951 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
2793,1,"8951 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
2793,2,"8951 Randol Mill Rd, Fort Worth, TX 76120","Fort Worth, TX"
1035,0,"9001 Meadowbrook Blvd, Fort Worth, TX 76120","Fort Worth, TX"
1850,1,"9001 Meadowbrook Blvd, Fort Worth, TX 76120","Fort Worth, TX"
1850,2,"9001 Meadowbrook Blvd, Fort Worth, TX 76120","Fort Worth, TX"
1290,0,"300 Bardin Greene Dr, Arlington, TX 76018","Arlington, TX"
2270,1,"300 Bardin Greene Dr, Arlington, TX 76018","Arlington, TX"
2270,2,"300 Bardin Greene Dr, Arlington, TX 76018","Arlington, TX"
2270,3,"300 Bardin Greene Dr, Arlington, TX 76018","Arlington, TX"
1181,0,"3006 Franciscan Dr, Arlington, TX 76015","Arlington, TX"
3989,1,"3006 Franciscan Dr, Arlington, TX 76015","Arlington, TX"
3989,2,"3006 Franciscan Dr, Arlington, TX 76015","Arlington, TX"
3989,3,"3006 Franciscan Dr, Arlington, TX 76015","Arlington, TX"
1285,0,"1601 W Arbrook Blvd, Arlington, TX 76015","Arlington, TX"
2423,1,"1601 W Arbrook Blvd, Arlington, TX 76015","Arlington, TX"
2423,2,"1601 W Arbrook Blvd, Arlington, TX 76015","Arlington, TX"
2423,3,"1601 W Arbrook Blvd, Arlington, TX 76015","Arlington, TX"
1096,0,"811 NE Green Oaks Blvd, Arlington, TX 76006","Arlington, TX"
2382,1,"811 NE Green Oaks Blvd, Arlington, TX 76006","Arlington, TX"
2382,2,"811 NE Green Oaks Blvd, Arlington, TX 76006","Arlington, TX"
1130,0,"711 Brentford Pl, Arlington, TX 76006","Arlington, TX"
1540,1,"711 Brentford Pl, Arlington, TX 76006","Arlington, TX"
1540,2,"711 Brentford Pl, Arlington, TX 76006","Arlington, TX"
909,0,"2910 S Collins St, Arlington, TX 76014","Arlington, TX"
1464,1,"2910 S Collins St, Arlington, TX 76014","Arlington, TX"
1464,2,"2910 S Collins St, Arlington, TX 76014","Arlington, TX"
1464,3,"2910 S Collins St, Arlington, TX 76014","Arlington, TX"
1097,0,"2105 Cottonwood Club Rd, Arlington, TX 76010","Arlington, TX"
2178,1,"2105 Cottonwood Club Rd, Arlington, TX 76010","Arlington, TX"
2178,2,"2105 Cottonwood Club Rd, Arlington, TX 76010","Arlington, TX"
925,0,"2502 Burney Oaks Ln, Arlington, TX 76006","Arlington, TX"
1880,1,"2502 Burney Oaks Ln, Arlington, TX 76006","Arlington, TX"
1880,2,"2502 Burney Oaks Ln, Arlington, TX 76006","Arlington, TX"
1880,3,"2502 Burney Oaks Ln, Arlington, TX 76006","Arlington, TX"
1092,0,"1802 Wimbledon Oaks Ln, Arlington, TX 76017","Arlington, TX"
1596,1,"1802 Wimbledon Oaks Ln, Arlington, TX 76017","Arlington, TX"
1596,2,"1802 Wimbledon Oaks Ln, Arlington, TX 76017","Arlington, TX"
849,0,"1224 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
2452,1,"1224 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
2452,2,"1224 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
2452,3,"1224 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
1049,0,"2014 Remington Dr, Arlington, TX 76010","Arlington, TX"
1700,1,"2014 Remington Dr, Arlington, TX 76010","Arlington, TX"
1700,2,"2014 Remington Dr, Arlington, TX 76010","Arlington, TX"
1367,0,"425 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
7351,1,"425 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
7351,2,"425 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
1700,0,"250 W Arbrook Blvd, Arlington, TX 76014","Arlington, TX"
2861,1,"250 W Arbrook Blvd, Arlington, TX 76014","Arlington, TX"
2861,2,"250 W Arbrook Blvd, Arlington, TX 76014","Arlington, TX"
1400,0,"505 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
3185,1,"505 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
3185,2,"505 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
3185,3,"505 E Lamar Blvd, Arlington, TX 76011","Arlington, TX"
1541,0,"735 Washington Dr, Arlington, TX 76011","Arlington, TX"
2748,1,"735 Washington Dr, Arlington, TX 76011","Arlington, TX"
2748,2,"735 Washington Dr, Arlington, TX 76011","Arlington, TX"
2748,3,"735 Washington Dr, Arlington, TX 76011","Arlington, TX"
1456,0,"4151 Viridian Village Dr, Arlington, TX 76005","Arlington, TX"
8008,1,"4151 Viridian Village Dr, Arlington, TX 76005","Arlington, TX"
8008,2,"4151 Viridian Village Dr, Arlington, TX 76005","Arlington, TX"
8008,3,"4151 Viridian Village Dr, Arlington, TX 76005","Arlington, TX"
1385,0,"2811 S Cooper St, Arlington, TX 76015","Arlington, TX"
2500,1,"2811 S Cooper St, Arlington, TX 76015","Arlington, TX"
2500,2,"2811 S Cooper St, Arlington, TX 76015","Arlington, TX"
1408,0,"3701 Dr. MLK Jr Dr, Arlington, TX 76014","Arlington, TX"
3000,1,"3701 Dr. MLK Jr Dr, Arlington, TX 76014","Arlington, TX"
3000,2,"3701 Dr. MLK Jr Dr, Arlington, TX 76014","Arlington, TX"
3000,3,"3701 Dr. MLK Jr Dr, Arlington, TX 76014","Arlington, TX"
2999,0,"3148 Misty Forest Way, Arlington, TX 76005","Arlington, TX"
3688,1,"3148 Misty Forest Way, Arlington, TX 76005","Arlington, TX"
3688,2,"3148 Misty Forest Way, Arlington, TX 76005","Arlington, TX"
3688,3,"3148 Misty Forest Way, Arlington, TX 76005","Arlington, TX"
927,0,"724 Polk Dr, Arlington, TX 76011","Arlington, TX"
1769,1,"724 Polk Dr, Arlington, TX 76011","Arlington, TX"
1769,2,"724 Polk Dr, Arlington, TX 76011","Arlington, TX"
1025,0,"501 Green Oaks Ct, Arlington, TX 76006","Arlington, TX"
1870,1,"501 Green Oaks Ct, Arlington, TX 76006","Arlington, TX"
